case_id,model_a,model_b,travel_time_ms_pred_abs_diff,travel_time_ms_pred_rel_diff,max_displacement_abs_diff,max_displacement_rel_diff,max_temperature_perturbation_abs_diff,max_temperature_perturbation_rel_diff,magnitude_abs_diff,magnitude_rel_diff
case_013_granite,mgn,transformer,3.262779,25.93170510700886,0.0006608178139241002,0.4771313205357827,276.83267174609375,0.988535659997224,0.0,0.0
case_013_granite,fno,transformer,1.662779,13.2153280029469,66372.490802519,47923033.42399351,118946.972443,424.74511107004764,71743.780056,71743.78005592825
case_014_granite,pinn,mgn,2.0877939999999997,0.9539399826642891,0.0020296948139241003,0.9921282577335947,2.95923525390625,0.9217336248357426,0.973957,0.973956999999026
case_014_granite,pinn,fno,1.2877939999999999,0.92740391228227,66372.492171396,0.9999999997573694,119226.76435,0.999997892465909,71744.754013,0.9999996370049502
case_014_granite,pinn,transformer,0.025014999999999996,0.19881260828631864,0.001368876,0.9883723945556091,279.79184599999996,0.9991027274688848,0.973957,0.973956999999026
case_014_granite,mgn,fno,0.7999999999999998,0.5761194180325548,66372.49014170119,0.9999999691770077,119223.8051147461,0.9999730722920718,71743.780056,0.9999860617037334
case_014_granite,mgn,transformer,2.062779,16.394422278962388,0.0006608188139241001,0.4771323870719921,276.83261074609374,0.9885356575000203,0.0,0.0
case_014_granite,fno,transformer,1.262779,10.03623372693141,66372.49080252,47923068.025962055,118946.972504,424.74520380737926,71743.780056,71743.78005592825
case_015_granite,pinn,mgn,2.089018,0.9544992440371933,0.0020336418139241,0.9940575774551658,3.10999625390625,0.9686922040262377,0.974794,0.9747939999990252
case_015_granite,pinn,fno,1.289018,0.9282853749918599,66372.492175343,0.9999999998168367,119226.915111,0.9999991569528142,71744.75485,0.9999996486713042
case_015_granite,pinn,transformer,0.026238999999999985,0.20854063677092596,0.001372824,0.9912222615391675,279.942668,0.9996410767822193,0.974794,0.9747939999990252
case_015_granite,mgn,fno,0.7999999999999998,0.5761194180325548,66372.49014170119,0.9999999691770077,119223.8051147461,0.9999730722920718,71743.780056,0.9999860617037334
case_015_granite,mgn,transformer,2.062779,16.394422278962388,0.0006608178139241002,0.4771313205357827,276.83267174609375,0.988535659997224,0.0,0.0
case_015_granite,fno,transformer,1.262779,10.03623372693141,66372.490802519,47923033.42399351,118946.972443,424.74511107004764,71743.780056,71743.78005592825
case_016_granite,pinn,mgn,2.0887399999999996,0.9543722222547852,0.0020300418139241002,0.9922978736300693,3.08486925390625,0.9608657222483272,0.974031,0.9740309999990259
case_016_granite,pinn,fno,1.28874,0.9280851734940936,66372.492171743,0.9999999997625973,119226.889984,0.9999989462035986,71744.75408700001,0.9999996380363844
case_016_granite,pinn,transformer,0.025960999999999984,0.20633116624909517,0.001369224,0.9886229479042508,279.917541,0.9995513513340918,0.974031,0.9740309999990259
case_016_granite,mgn,fno,0.7999999999999998,0.5761194180325548,66372.49014170119,0.9999999691770077,119223.8051147461,0.9999730722920718,71743.780056,0.9999860617037334
case_016_granite,mgn,transformer,2.062779,16.394422278962388,0.0006608178139241002,0.4771313205357827,276.83267174609375,0.988535659997224,0.0,0.0
case_016_granite,fno,transformer,1.262779,10.03623372693141,66372.490802519,47923033.42399351,118946.972443,424.74511107004764,71743.780056,71743.78005592825
case_017_granite,pinn,mgn,2.0843599999999998,0.9523709438125303,0.0020297478139241,0.992154164484353,2.66608925390625,0.8304253975397121,0.973968,0.9739679999990258
case_017_granite,pinn,fno,1.28436,0.9249309196803653,66372.492171449,0.999999999758168,119226.471204,0.999995433744633,71744.75402400001,0.9999996371582717
case_017_granite,pinn,transformer,0.02158099999999999,0.1715200839267256,0.001368929,0.9884106622561982,294.073407,0.9981521111478664,0.973968,0.9739679999990258
case_017_granite,mgn,fno,0.7999999999999998,0.5761194180325548,66372.49014170119,0.9999999691770077,119223.8051147461,0.9999730722920718,71743.780056,0.9999860617037334
case_017_granite,mgn,transformer,2.062779,16.394422278962388,0.0006608188139241001,0.4771323870719921,291.4073177460937,0.989102797085629,0.0,0.0
case_017_granite,fno,transformer,1.262779,10.03623372693141,66372.49080252,47923068.025962055,118932.397797,403.68364197226924,71743.780056,71743.78005592825
case_018_granite,pinn,mgn,2.928118,0.9802760865792018,0.0020245008139241003,0.9895893961592748,3.14959225390625,0.9810254460558531,0.973035,0.9730349999990269
case_018_granite,pinn,fno,1.3281180000000001,0.9575237521207428,66374.960916202,0.9999999996791261,119227.267207,0.9999994890600925,71747.016197,0.9999996241656964
case_018_granite,pinn,transformer,0.015797,0.21143576084200288,0.001363683,0.9846221710011747,279.982325,0.9997824693095665,0.973035,0.9730349999990269
case_018_granite,mgn,fno,1.5999999999999999,1.1535405765099098,66374.95889170119,0.9999999691781541,119224.1176147461,0.9999730723626504,71746.043162,0.999986062143387
case_018_granite,mgn,transformer,2.912321,38.98011055587407,0.0006608178139241002,0.4771313205357827,276.83273274609377,0.9885356624944267,0.0,0.0
case_018_granite,fno,transformer,1.312321,17.564828075200236,66374.959552519,47924815.93942024,118947.284882,424.7461342318463,71746.043162,71746.04316192825
