case_id,model,material,deviation_from_pinn_score,deviation_from_ensemble_score,travel_time_ms_pred_abs_diff_pinn,max_displacement_abs_diff_pinn,max_temperature_perturbation_abs_diff_pinn,magnitude_abs_diff_pinn,travel_time_ms_pred_rel_diff_pinn,max_displacement_rel_diff_pinn,max_temperature_perturbation_rel_diff_pinn,magnitude_rel_diff_pinn
case_007_basalt,transformer,basalt,1420.2264263483512,0.47979177635848,0.024803999999999993,0.001569167,364.45896,0.96438,0.26716932356455,98.3803700075003,5555.184050397744,27.074115664596462
case_008_basalt,pinn,basalt,0.0,0.9522254772692788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_008_basalt,mgn,basalt,33.95133590758929,0.7298242557172325,1.089167,0.0020206948139241,2.91857625390625,0.963057,19.246293579911182,80.49293871220368,9.997383839827675,26.068727498414624
case_008_basalt,fno,basalt,661562851.7157229,9158007.908516547,0.6891670000000001,66372.492162396,119226.723691,71744.743113,12.178031842303936,2643900952.7762527,408403.0078394144,1942038.9007676144
case_008_basalt,transformer,basalt,339.98145018553004,0.4846105212965688,0.013266,0.001560012,371.18844299999995,0.963057,0.23441890052774436,62.14196693188468,1271.4806874112933,26.068727498414624
case_009_basalt,pinn,basalt,0.0,0.9574805376639921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_009_basalt,mgn,basalt,97.63934286229143,0.7648218283165777,2.027253,0.0020329738139241,3.19301025390625,0.964923,22.074468895738377,158.51646435926983,182.4577287842167,27.508709409940742
case_009_basalt,fno,basalt,1296073390.8214128,9158346.413776357,1.2272530000000001,66374.960924675,119227.310625,71747.00808500001,13.36338295008152,5175435146.139561,6812989.178182115,2045414.6045258888
case_009_basalt,transformer,basalt,5244.843713205857,0.48641260294887373,0.025806999999999997,0.001572293,364.507311,0.964923,0.2810087437494581,122.59593585996602,20828.989198809773,27.508709409940742
case_010_basalt,pinn,basalt,0.0,0.9633884345816157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_010_basalt,mgn,basalt,54.432326420237196,0.930884539534421,3.225371,0.0020304708139241004,3.07930325390625,0.96476,34.41533733784595,132.46807681732932,23.469047031658228,27.3768444941153
case_010_basalt,fno,basalt,1083272812.3065917,9158008.411633201,1.625371,66372.492172172,119226.884418,71744.744816,17.343025426889497,4330146649.401445,908693.0149846526,2035889.466911581
case_010_basalt,transformer,basalt,726.8207985421337,0.49532881943606766,0.023925000000000002,0.001569789,364.393054,0.96476,0.2552844140435207,102.41315876740876,2777.2379064929673,27.3768444941153
case_011_granite,pinn,granite,0.0,0.9658144838083794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_011_granite,mgn,granite,44.72615666744238,0.9884106851773887,2.327174,0.0020247558139241,2.84503325390625,0.97299,38.87694620716878,96.21991720306909,7.784438566307773,36.02332469322387
case_011_granite,fno,granite,789279678.8920668,9691240.158485413,1.127174,66372.492166457,119226.650148,71744.753046,18.830170397279815,3154136245.4175143,326222.0335278931,2656229.287054564
case_011_granite,transformer,granite,216.5820446978463,0.5128795366990891,0.014853000000000005,0.001363937,279.677644,0.97299,0.24812896758690073,64.81665804226307,765.2400670883113,36.02332469322387
case_012_granite,pinn,granite,0.0,0.9644664041633813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_012_granite,mgn,granite,71.51528737562423,0.9007262629994982,2.541395,0.0020312008139241,3.16989525390625,0.974355,30.877396544226695,139.142394491143,78.04740253177897,37.993955935348254
case_012_granite,fno,granite,1138146502.445814,9691597.694827719,1.3413950000000001,66374.960922902,119227.28751,71747.017517,16.297657521732344,4546852745.31095,2935548.135099457,2797700.03954776
case_012_granite,transformer,granite,1756.552940970585,0.5081938005653684,0.022528999999999993,0.001370383,280.002628,0.974355,0.27372245036481263,93.87470243357293,6894.069383063054,37.993955935348254
case_013_granite,pinn,granite,0.0,0.9653227717323414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_013_granite,mgn,granite,59.538472844599504,0.9275052969563622,3.289018,0.0020315228139241,3.08486925390625,0.974535,33.027906369229406,142.303353293692,24.55304601110861,38.26958570436798
case_013_granite,fno,granite,1163250489.887971,9691237.335682442,1.6890180000000001,66372.492173224,119226.889984,71744.754591,16.9609069819451,4649235606.891874,948948.9098546735,2817386.7892473047
case_013_granite,transformer,granite,590.6158211464576,0.509624818086664,0.026238999999999985,0.001370705,279.917541,0.974535,0.26348874807684536,96.01463322957179,2227.915576903814,38.26958570436798
case_014_granite,pinn,granite,0.0,0.9574163968513976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_014_granite,mgn,granite,48.98059908524626,0.7650722659659732,2.0877939999999997,0.0020296948139241003,2.95923525390625,0.973957,20.710803813021805,126.0366795757216,11.776878933019493,37.39803401922213
case_014_granite,fno,granite,1031180042.5721489,9691240.146551145,1.2877939999999999,66372.492171396,119226.76435,71744.754013,12.774846984705675,4121490812.835643,474487.1728167367,2754857.5052891425
case_014_granite,transformer,granite,309.03425095896677,0.5009452684233635,0.025014999999999996,0.001368876,279.79184599999996,0.973957,0.24814745007540992,85.00223019111834,1113.488592175451,37.39803401922213
case_015_granite,pinn,granite,0.0,0.9588711192156614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_015_granite,mgn,granite,64.46830345574287,0.7650721802809115,2.089018,0.0020336418139241,3.10999625390625,0.974794,20.977656828766175,167.28153710969508,30.940926178197152,38.67309370631306
case_015_granite,fno,granite,1365910793.786324,9691237.327002807,1.289018,66372.492175343,119226.915111,71744.75485,12.944157135124025,5459610653.593184,1186172.225857232,2846336.382097662
case_015_granite,transformer,granite,734.2430879332942,0.5009451827383018,0.026238999999999985,0.001372824,279.942668,0.974794,0.26348874807684536,112.92456091761446,2785.1112083611724,38.67309370631306
case_016_granite,pinn,granite,0.0,0.9580195687935895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_016_granite,mgn,granite,52.952811745767036,0.7650721802809115,2.0887399999999996,0.0020300418139241002,3.08486925390625,0.974031,20.916473898509757,128.83427588308845,24.55304601110861,37.5074511903613
case_016_granite,fno,granite,1053991444.036283,9691237.327002807,1.28874,66372.492171743,119226.889984,71744.75408700001,12.905338420275127,4212254106.713772,948948.9098546735,2762707.6161668645
case_016_granite,transformer,granite,588.1448076332133,0.5009451827383018,0.025960999999999984,0.001369224,279.917541,0.974031,0.2599713601880615,86.89623107849015,2227.915576903814,37.5074511903613
case_017_granite,pinn,granite,0.0,0.9558226725993582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_017_granite,mgn,granite,47.19077687737477,0.7653495995051702,2.0843599999999998,0.0020297478139241,2.66608925390625,0.973968,19.995587148818643,126.4561514838919,4.897109505146482,37.414259371642046
case_017_granite,fno,granite,1034518725.5421716,9691229.84736267,1.28436,66372.492171449,119226.471204,71744.75402400001,12.321063688833364,4135099871.431633,218996.82636007978,2756021.58962984
case_017_granite,transformer,granite,165.76639641753007,0.5012226019625605,0.02158099999999999,0.001368929,294.073407,0.973968,0.20702986348742777,85.2862073835769,540.1580890514139,37.414259371642046
case_018_granite,pinn,granite,0.0,0.9698946600383176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_018_granite,mgn,granite,58.135764206757884,1.064220685098325,2.928118,0.0020245008139241003,3.14959225390625,0.973035,49.69987779126723,95.05590754381599,51.70216116508335,36.085110326865006
case_018_granite,fno,granite,780276443.6764913,9691597.703564273,1.3281180000000001,66374.960916202,119227.267207,71747.016197,22.542569081021412,3116487829.8297577,1957176.3223520606,2660746.011286455
case_018_granite,transformer,granite,1174.1086008179632,0.5169303537353016,0.015797,0.001363683,279.982325,0.973035,0.2681275035598457,64.0286851334076,4596.05248030802,36.085110326865006
case_019_granite,pinn,granite,0.0,0.9601211101616021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_019_granite,mgn,granite,58.03150141275673,0.8041146299053643,1.940729,0.0020318168139241,3.08867925390625,0.974403,23.39016776715771,145.31659766896743,25.352162043165517,38.067078171736256
case_019_granite,fno,granite,1187694183.8917415,9691237.329088956,1.1407289999999999,66372.492173518,119226.893794,71744.754459,13.748360892665614,4746995238.629865,978625.2578819954,2802857.9308589734
case_019_granite,transformer,granite,608.5013029745662,0.5030313322006744,0.021862999999999994,0.001370999,279.921351,0.974403,0.26349852962127573,98.05456314872242,2297.6200720481847,38.067078171736256
case_020_granite,pinn,granite,0.0,0.9509615522361591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_020_granite,mgn,granite,57.874258450846106,0.6471797980384517,1.483023,0.0020340898139241,2.67446525390625,0.974837,14.04670480579243,173.72018449089725,4.989255107129552,38.7408893995652
case_020_granite,fno,granite,1417893835.3805184,9691225.387327148,1.083023,66372.492175791,119228.2998925,71744.754893,10.258036712096667,5668501708.710335,222422.18450368455,2851200.3691987763
