epoch,learning_rate,grad_norm,epochs_without_improvement,supervised_loss,velocity_consistency_loss,wave_residual_loss,thermal_residual_loss,normalized_supervised_loss,normalized_velocity_consistency_loss,normalized_wave_residual_loss,normalized_thermal_residual_loss,total_loss,val_supervised_loss,val_velocity_consistency_loss,val_wave_residual_loss,val_thermal_residual_loss,val_normalized_supervised_loss,val_normalized_velocity_consistency_loss,val_normalized_wave_residual_loss,val_normalized_thermal_residual_loss,val_total_loss,best_metric,best_so_far
11.0,0.001,2.348190039396286,1.0,0.5369635671377182,192.61015701293945,35888494542848.0,7.353808781911785e+18,0.7156286388635635,1.1801659762859344,0.12608312629163265,0.17833703756332397,1.0321952998638153,0.5447726249694824,203.42532348632812,80890709409792.0,8.248316329249997e+18,0.726036012172699,1.2464330196380615,0.2841844856739044,0.20002971589565277,1.0760642290115356,1.0760642290115356,1.0758804082870483
12.0,0.001,5.111226797103882,0.0,0.5252020955085754,192.61006927490234,62871713087488.0,9.542798306665562e+18,0.6999537497758865,1.1801654398441315,0.22088031843304634,0.23142217099666595,1.0286542177200317,0.5363962650299072,203.42526245117188,65678480506880.0,1.0758802641648615e+19,0.7148725986480713,1.2464325428009033,0.23074102401733398,0.2609114646911621,1.0626003742218018,1.0626003742218018,1.0626003742218018
13.0,0.001,4.9166224002838135,0.0,0.5180937051773071,192.61000061035156,58910779113472.0,6.946372378733576e+18,0.6904801577329636,1.180165022611618,0.20696480199694633,0.16845630668103695,1.0146407335996628,0.5313045978546143,203.42523193359375,23766889398272.0,6.260144219533345e+18,0.7080867290496826,1.2464324235916138,0.08349761366844177,0.15181460976600647,1.0356353521347046,1.0356353521347046,1.0356353521347046
14.0,0.001,3.643921971321106,0.0,0.5135549306869507,192.6099510192871,31509798453248.0,6.68301584182018e+18,0.684431180357933,1.1801647543907166,0.11069993115961552,0.16206965781748295,0.9986458420753479,0.5275038480758667,203.42520141601562,24493084901376.0,8.345608264901198e+18,0.7030213475227356,1.2464321851730347,0.08604887872934341,0.20238915085792542,1.0333536863327026,1.0333536863327026,1.0333536863327026
15.0,0.001,3.1911263465881348,0.0,0.5100329592823982,192.60992050170898,30966852091904.0,5.348157460970471e+18,0.6797373443841934,1.1801645755767822,0.10879245772957802,0.12969803623855114,0.9921425879001617,0.5240360498428345,203.42520141601562,39866255540224.0,5.217520223866847e+18,0.6983997225761414,1.2464321851730347,0.1400577574968338,0.12652996182441711,1.0303400754928589,1.0303400754928589,1.0303400754928589
16.0,0.001,4.309881746768951,0.0,0.5073840022087097,192.60989379882812,40630284189696.0,5.142781539444064e+18,0.6762069910764694,1.1801643669605255,0.14274193160235882,0.1247174683958292,0.9917581528425217,0.5217046737670898,203.42526245117188,18746248790016.0,4.463236555514839e+18,0.695292592048645,1.2464325428009033,0.06585914641618729,0.1082378402352333,1.018898606300354,1.018898606300354,1.018898606300354
17.0,0.001,12.886925041675568,1.0,0.5056458041071892,192.60990142822266,262689005764608.0,3.6645927469428244e+18,0.6738904416561127,1.1801644265651703,0.9228765685111284,0.08886995166540146,1.0656626969575882,0.5202653408050537,203.42535400390625,252112969662464.0,4.41547102162518e+18,0.6933743953704834,1.246433138847351,0.88572096824646,0.10707948356866837,1.09890878200531,1.09890878200531,1.018898606300354
18.0,0.001,14.651286125183105,2.0,0.5046020299196243,192.60993194580078,286575388786688.0,3.700347765566472e+18,0.6724993884563446,1.180164635181427,1.0067939944565296,0.08973704278469086,1.072706788778305,0.5192974805831909,203.42544555664062,131585156317184.0,4.1655852888584356e+18,0.6920844912528992,1.2464337348937988,0.46228376030921936,0.10101950913667679,1.0549722909927368,1.0549722909927368,1.018898606300354
19.0,0.001,10.560637831687927,3.0,0.5038815140724182,192.60992431640625,166595654057984.0,4.3695528047091384e+18,0.6715391129255295,1.1801646053791046,0.5852823164314032,0.10596591793000698,1.0304067581892014,0.5185894966125488,203.4254913330078,36793273548800.0,5.788146967473291e+18,0.6911409497261047,1.246433973312378,0.1292617917060852,0.14036820828914642,1.0226941108703613,1.0226941108703613,1.018898606300354
20.0,0.001,14.751011610031128,4.0,0.5035705715417862,192.60995483398438,312968881373184.0,8.442706549066957e+18,0.6711247265338898,1.1801647543907166,1.0995193310081959,0.20474387519061565,1.0863550752401352,0.5180759429931641,203.42556762695312,29367495294976.0,6.98182956714505e+18,0.6904565095901489,1.2464344501495361,0.10317361354827881,0.16931618750095367,1.020848274230957,1.020848274230957,1.018898606300354
21.0,0.001,8.143871545791626,5.0,0.5031877011060715,192.60999298095703,96350279565312.0,1.1748954231585898e+19,0.6706144511699677,1.1801649928092957,0.33849690295755863,0.28492361307144165,1.0137516260147095,0.5178921222686768,203.42568969726562,99604989214720.0,6.219576088759108e+18,0.6902115345001221,1.2464351654052734,0.3499313294887543,0.15083079040050507,1.044355034828186,1.044355034828186,1.018898606300354
22.0,0.001,7.365026116371155,6.0,0.5029608830809593,192.61000442504883,70680457510912.0,1.0233498591972819e+19,0.6703121513128281,1.1801650524139404,0.24831392709165812,0.24817232973873615,1.002593457698822,0.517892599105835,203.42575073242188,85555371048960.0,1.1584159841131692e+19,0.6902121305465698,1.2464356422424316,0.30057233572006226,0.2809271812438965,1.0459245443344116,1.0459245443344116,1.018898606300354
23.0,0.001,7.265361905097961,7.0,0.5029647573828697,192.61004257202148,82247229112320.0,7.163574990925726e+18,0.6703173369169235,1.1801652908325195,0.2889501992613077,0.17372368462383747,1.0029398649930954,0.5175448656082153,203.42578125,73717526822912.0,1.3933903051107598e+19,0.6897487044334412,1.2464357614517212,0.2589837312698364,0.3379107415676117,1.0441515445709229,1.0441515445709229,1.018898606300354
24.0,0.001,6.1935131549835205,8.0,0.5027667284011841,192.61004257202148,50035924402176.0,9.421614258220696e+18,0.6700534075498581,1.1801652908325195,0.17578574270009995,0.22848333418369293,0.9940974563360214,0.517536997795105,203.42579650878906,44268336971776.0,5.360341836512625e+18,0.6897382140159607,1.2464358806610107,0.15552310645580292,0.1299935132265091,1.0233991146087646,1.0233991146087646,1.018898606300354
25.0,0.001,5.799748182296753,9.0,0.5026205852627754,192.6100616455078,46494216355840.0,6.437437033538388e+18,0.6698586344718933,1.180165410041809,0.16334304958581924,0.1561141274869442,0.9890400469303131,0.5173527002334595,203.42581176757812,39010080653312.0,6.468931032287543e+18,0.6894925832748413,1.2464359998703003,0.1370498538017273,0.15687789022922516,1.0226504802703857,1.0226504802703857,1.018898606300354
26.0,0.001,4.7309770584106445,0.0,0.50240308791399,192.6100616455078,35239257702400.0,5.34221233287961e+18,0.6695687770843506,1.1801653802394867,0.12380223348736763,0.1295538591220975,0.9834680706262589,0.5170335173606873,203.42581176757812,15791183364096.0,4.655603811375645e+18,0.6890672445297241,1.2464359998703003,0.05547744035720825,0.1129029393196106,1.011869192123413,1.011869192123413,1.011869192123413
27.0,0.001,6.629801571369171,1.0,0.5021642819046974,192.6100730895996,65980658089984.0,1.049415823302171e+19,0.6692505031824112,1.1801654696464539,0.23180263303220272,0.25449358113110065,1.0001968145370483,0.5166759490966797,203.42581176757812,56981121400832.0,3.297316624444424e+18,0.6885906457901001,1.2464359998703003,0.20018555223941803,0.07996314764022827,1.0242164134979248,1.0242164134979248,1.011869192123413
28.0,0.001,5.743214011192322,2.0,0.5017328709363937,192.6100730895996,40109163937792.0,9.40374437677079e+18,0.668675571680069,1.1801654994487762,0.14091114141047,0.22804998233914375,0.9892105460166931,0.5165709257125854,203.42581176757812,33140720533504.0,1.4357794470429196e+19,0.6884506940841675,1.2464359998703003,0.11642967164516449,0.3481905162334442,1.0291122198104858,1.0291122198104858,1.011869192123413
29.0,0.001,5.552776575088501,3.0,0.5015248730778694,192.61007690429688,35112248410112.0,1.0346057177856213e+19,0.6683983355760574,1.1801654994487762,0.12335602566599846,0.25090198405086994,0.9883204102516174,0.5160832405090332,203.42579650878906,67350598516736.0,5.797967805332586e+18,0.6878007650375366,1.2464358806610107,0.23661549389362335,0.1406063735485077,1.0301016569137573,1.0301016569137573,1.011869192123413
30.0,0.001,7.285259127616882,4.0,0.5012551546096802,192.6100845336914,72109767262208.0,5.702489720269832e+18,0.6680388897657394,1.180165559053421,0.2533353641629219,0.13829094357788563,0.9953283816576004,0.5159698128700256,203.42581176757812,26435070722048.0,2.7733394104254464e+18,0.6876496076583862,1.2464359998703003,0.09287144243717194,0.06725618988275528,1.0119085311889648,1.0119085311889648,1.011869192123413
31.0,0.001,5.4507076144218445,5.0,0.5009409561753273,192.6100845336914,49741446512640.0,3.6563060026821837e+18,0.6676201373338699,1.180165559053421,0.17475118674337864,0.08866898808628321,0.9845701158046722,0.5158437490463257,203.42579650878906,56590430371840.0,5.196785633590247e+18,0.6874815821647644,1.2464358806610107,0.19881297647953033,0.12602712213993073,1.0252732038497925,1.0252732038497925,1.011869192123413
32.0,0.001,5.7846585512161255,6.0,0.5006565451622009,192.6100845336914,48866017673216.0,5.024234978876064e+18,0.667241096496582,1.1801655292510986,0.1716756373643875,0.12184260413050652,0.9855421632528305,0.5153204202651978,203.42578125,38546194825216.0,6.179745730287108e+18,0.6867840886116028,1.2464357614517212,0.13542012870311737,0.14986486732959747,1.0194283723831177,1.0194283723831177,1.011869192123413
33.0,0.001,4.7651002407073975,0.0,0.5003462731838226,192.61007690429688,36058566230016.0,3.8264893057825505e+18,0.666827604174614,1.1801654994487762,0.1266806200146675,0.09279610030353069,0.9791768342256546,0.5148094892501831,203.42578125,25950418894848.0,3.2018190917697536e+18,0.6861031651496887,1.2464357614517212,0.09116876870393753,0.07764723896980286,1.010711431503296,1.010711431503296,1.010711431503296
34.0,0.001,5.805127739906311,1.0,0.4999460056424141,192.61008071899414,59364549328896.0,2.6855893115579924e+18,0.6662941426038742,1.1801655292510986,0.20855898037552834,0.06512816250324249,0.9854478389024734,0.5145614743232727,203.42581176757812,161673172221952.0,4.69912687964953e+18,0.6857726573944092,1.2464359998703003,0.5679886937141418,0.11395841091871262,1.0598784685134888,1.0598784685134888,1.010711431503296
35.0,0.001,9.413417935371399,2.0,0.49955760687589645,192.61008071899414,143598220738560.0,5.40074957602816e+18,0.6657765060663223,1.1801654994487762,0.5044879429042339,0.13097344897687435,1.017815351486206,0.5138978958129883,203.42578125,42220929417216.0,1.5579506920027849e+19,0.6848883032798767,1.2464357614517212,0.1483301818370819,0.3778182566165924,1.0302211046218872,1.0302211046218872,1.010711431503296
36.0,0.001,8.595266580581665,3.0,0.4994094595313072,192.61007690429688,107735087579136.0,1.0743247232175178e+19,0.6655790656805038,1.1801654994487762,0.37849390506744385,0.2605342324823141,1.0114965438842773,0.514083743095398,203.42575073242188,106282480566272.0,1.1038744899150152e+19,0.6851359605789185,1.2464356422424316,0.3733906149864197,0.26770034432411194,1.0474690198898315,1.0474690198898315,1.010711431503296
37.0,0.001,8.875651240348816,4.0,0.4992372840642929,192.61006927490234,114080312983552.0,8.59219429455351e+18,0.6653496026992798,1.1801654398441315,0.40078589506447315,0.2083690958097577,1.010888010263443,0.5141555070877075,203.42576599121094,217068284674048.0,2.645664395086004e+18,0.685231626033783,1.2464356422424316,0.7626022696495056,0.06415994465351105,1.0763088464736938,1.0763088464736938,1.010711431503296
38.0,0.001,10.394046425819397,5.0,0.4992794767022133,192.61007690429688,171509079343104.0,5.111465936456516e+18,0.6654058396816254,1.1801654994487762,0.602544117718935,0.12395803350955248,1.026899516582489,0.5138434171676636,203.4257354736328,107023991570432.0,2.5331060153610404e+18,0.6848156452178955,1.246435523033142,0.3759956955909729,0.06143029406666756,1.0370956659317017,1.0370956659317017,1.010711431503296
39.0,0.001,7.359548568725586,6.0,0.4993429183959961,192.6100845336914,89017497419776.0,3.7453381321076244e+18,0.6654903888702393,1.1801655888557434,0.3127354383468628,0.09082810301333666,0.996346727013588,0.5139955282211304,203.42575073242188,129990725206016.0,5.092743246300316e+18,0.6850184202194214,1.2464356422424316,0.4566822052001953,0.12350399047136307,1.0484707355499268,1.0484707355499268,1.010711431503296
40.0,0.001,9.090002655982971,7.0,0.4994833469390869,192.6100959777832,132764567339008.0,3.8631100523741184e+18,0.665677547454834,1.1801655888557434,0.4664272367954254,0.09368418622761965,1.012045904994011,0.5142836570739746,203.4258270263672,178944477233152.0,5.016530597821022e+18,0.6854023933410645,1.2464359998703003,0.6286660432815552,0.12165576219558716,1.0659607648849487,1.0659607648849487,1.010711431503296
